loanamount,interest,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,age,interest_interval_3000,interest_interval_mas de 3000,interest_interval_menos de 3000,bank_name_clients_Multinational Banks,termdays_Other,age_interval_26-35,age_interval_36-40,age_interval_41-61,state_Other,loan_interval_mas de 10000,loannumber_0-4,cluster
10000.0,3000.0,10000.0,4.0,29.0,3000.0,1.0,44.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,13.0,13.5,2250.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
30000.0,4500.0,13333.333333333334,8.666666666666666,14.333333333333334,2062.5,6.0,33.0,0,1,0,1,0,1,0,0,1,1,0,1
30000.0,4500.0,15000.0,15.5,21.666666666666668,3133.333333333333,6.0,48.0,0,1,0,1,0,0,0,1,0,1,0,1
30000.0,4500.0,15000.0,12.0,10.833333333333334,1758.3333333333333,6.0,34.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,12.0,23.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,19.0,32.0,1500.0,1.0,30.0,1,0,0,0,0,1,0,0,1,0,1,0
30000.0,4500.0,20000.0,12.22222222222222,15.77777777777778,2622.222222222222,9.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,4500.0,10000.0,14.0,28.0,3000.0,1.0,34.0,0,1,0,0,0,1,0,0,1,1,1,0
10000.0,3000.0,10000.0,20.0,33.0,3000.0,1.0,29.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,12500.0,15.25,21.5,2625.0,4.0,42.0,0,1,0,1,0,0,0,1,1,1,0,0
30000.0,4500.0,18571.42857142857,9.285714285714286,28.714285714285715,3642.857142857143,7.0,41.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,13.0,7.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,14.0,27.0,3000.0,1.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
20000.0,4500.0,10000.0,12.666666666666666,27.33333333333333,3000.0,3.0,36.0,0,1,0,0,0,0,1,0,0,1,1,0
30000.0,9000.0,30000.0,12.0,47.0,9000.0,2.0,38.0,0,1,0,1,1,0,1,0,1,1,1,1
10000.0,3000.0,14000.0,17.0,33.0,3460.0,5.0,42.0,1,0,0,1,0,0,0,1,0,0,0,0
10000.0,3000.0,10000.0,19.0,24.0,1500.0,1.0,30.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,9.0,15.0,1500.0,1.0,45.0,0,0,1,0,1,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,1.0,14.0,1500.0,1.0,35.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,22.0,21.0,1500.0,1.0,31.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,12500.0,19.0,28.25,3375.0,4.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,9.0,28.0,3000.0,1.0,42.0,1,0,0,1,0,0,0,1,1,0,1,0
30000.0,4500.0,19000.0,16.7,15.1,2520.0,10.0,38.0,0,1,0,0,0,0,1,0,1,1,0,1
20000.0,4500.0,10000.0,13.5,9.0,1500.0,2.0,45.0,0,1,0,1,0,0,0,1,1,1,1,0
50000.0,7500.0,26250.0,13.375,31.125,5675.0,8.0,37.0,0,1,0,1,1,0,1,0,0,1,0,1
20000.0,4500.0,10000.0,11.666666666666666,24.33333333333333,3000.0,3.0,38.0,0,1,0,1,0,0,1,0,0,1,1,0
30000.0,4500.0,13750.0,12.0,29.125,3475.0,8.0,29.0,0,1,0,1,0,1,0,0,1,1,0,1
40000.0,4000.0,27272.727272727272,16.0,25.0,3790.909090909091,11.0,39.0,0,1,0,1,0,0,1,0,0,1,0,1
40000.0,4000.0,28181.81818181818,10.181818181818182,31.181818181818183,4463.636363636364,11.0,35.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,11.0,6.0,3000.0,1.0,31.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,10.0,32.0,3000.0,1.0,42.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,15.0,47.5,2250.0,2.0,30.0,1,0,0,1,0,1,0,0,0,0,1,0
40000.0,4000.0,25909.090909090908,12.272727272727272,26.63636363636364,3997.727272727273,11.0,35.0,0,1,0,0,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,17.25,19.0,2250.0,4.0,29.0,1,0,0,1,0,1,0,0,1,0,0,0
10000.0,1500.0,10000.0,19.0,12.5,1500.0,2.0,40.0,0,0,1,1,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,7.75,39.5,3000.0,5.0,41.0,1,0,0,0,0,0,0,1,0,0,0,0
10000.0,3000.0,10000.0,11.25,24.25,3000.0,4.0,42.0,1,0,0,0,0,0,0,1,0,0,0,0
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,1500.0,10000.0,14.75,25.25,2156.25,4.0,45.0,0,0,1,0,1,0,0,1,0,0,0,0
10000.0,3000.0,10000.0,9.0,23.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,8.5,30.0,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,12.0,18.0,3000.0,1.0,45.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,18.0,14.0,1500.0,2.0,36.0,0,0,1,0,1,0,1,0,0,0,1,0
30000.0,4500.0,21000.0,12.9,28.2,3900.0,10.0,43.0,0,1,0,1,0,0,0,1,1,1,0,1
20000.0,4500.0,10000.0,17.0,16.666666666666668,2000.0,3.0,38.0,0,1,0,1,0,0,1,0,0,1,1,0
10000.0,1500.0,10000.0,23.0,8.0,1500.0,1.0,35.0,0,0,1,0,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,12.0,26.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,12.0,31.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,14.0,13.0,1500.0,1.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,4500.0,18750.0,14.25,19.125,3387.5,8.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,2250.0,10000.0,8.25,29.5,2812.5,4.0,34.0,0,0,1,1,0,1,0,0,0,0,0,0
20000.0,4500.0,10000.0,7.5,31.83333333333333,3000.0,6.0,43.0,0,1,0,1,0,0,0,1,0,1,0,0
20000.0,4500.0,14000.0,13.0,14.4,3150.0,5.0,29.0,0,1,0,0,0,1,0,0,0,1,0,0
40000.0,4000.0,24500.0,13.9,21.8,3497.5,10.0,42.0,0,1,0,1,0,0,0,1,1,1,0,1
20000.0,4500.0,10000.0,10.0,22.666666666666668,3000.0,3.0,42.0,0,1,0,1,0,0,0,1,1,1,1,0
20000.0,2000.0,18125.0,13.375,22.875,3048.4375,8.0,35.0,0,0,1,1,0,1,0,0,0,1,0,0
20000.0,4500.0,12500.0,14.5,16.75,1968.75,8.0,46.0,0,1,0,1,0,0,0,1,1,1,0,0
10000.0,3000.0,10000.0,8.0,30.75,3000.0,4.0,39.0,1,0,0,1,0,0,1,0,0,0,0,0
10000.0,3000.0,10000.0,11.0,27.0,3000.0,2.0,42.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,15.0,31.0,3000.0,2.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,22.0,0.0,3000.0,1.0,28.0,1,0,0,1,0,1,0,0,1,0,1,0
40000.0,4000.0,26500.0,11.8,28.0,4927.5,10.0,39.0,0,1,0,0,1,0,1,0,1,1,0,1
40000.0,4000.0,23250.0,13.5,20.916666666666668,2995.833333333333,12.0,37.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,16.0,30.33333333333333,2500.0,3.0,34.0,0,0,1,1,1,1,0,0,1,0,1,0
30000.0,9000.0,16000.0,10.0,28.8,3760.0,5.0,50.0,0,1,0,0,1,0,0,1,0,1,0,1
30000.0,3999.9000000000015,16250.0,11.875,13.0,2050.0,9.0,38.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,5.0,30.0,3000.0,1.0,42.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,17.0,16.0,3000.0,1.0,42.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,16.0,35.0,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,15.5,7.5,1500.0,2.0,35.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,8.666666666666666,36.333333333333336,2500.0,3.0,56.0,1,0,0,1,0,0,0,1,0,0,1,0
15000.0,3375.0,9500.0,12.875,29.0,2850.0,8.0,28.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,1.0,29.0,3000.0,1.0,29.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,7.0,30.0,3000.0,2.0,41.0,1,0,0,1,0,0,0,1,1,0,1,0
40000.0,8000.0,28000.0,8.2,30.3,5680.0,10.0,39.0,0,1,0,1,1,0,1,0,1,1,0,1
20000.0,4500.0,12500.0,12.75,13.75,2875.0,4.0,35.0,0,1,0,1,0,1,0,0,0,1,0,0
20000.0,4500.0,12500.0,6.0,25.5,3000.0,4.0,45.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,14.5,21.5,3000.0,2.0,47.0,1,0,0,0,0,0,0,1,1,0,1,0
20000.0,4500.0,12500.0,17.5,19.5,3000.0,4.0,33.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,6.0,28.0,3000.0,2.0,31.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,4.5,23.0,3000.0,2.0,43.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,9.0,15.0,1500.0,1.0,30.0,0,0,1,1,1,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,11.0,23.0,3000.0,1.0,43.0,1,0,0,0,0,0,0,1,1,0,1,0
40000.0,4000.0,18500.0,13.8,22.2,2522.5,11.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
35000.0,7000.0,19444.444444444445,14.333333333333334,31.88888888888889,4055.555555555556,9.0,42.0,0,1,0,0,1,0,0,1,0,1,0,1
25000.0,3750.0,12500.0,12.75,27.0,2812.5,4.0,37.0,0,1,0,1,0,0,1,0,0,1,0,1
20000.0,4500.0,10000.0,14.333333333333334,22.666666666666668,2833.333333333333,3.0,41.0,0,1,0,0,0,0,0,1,1,1,1,0
10000.0,3000.0,10000.0,13.0,28.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,4500.0,17142.85714285714,11.142857142857142,13.571428571428571,3000.0,7.0,40.0,0,1,0,1,0,0,1,0,0,1,0,1
35000.0,3500.0,21875.0,14.625,27.5625,3768.75,16.0,31.0,0,1,0,0,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,21.0,32.0,3000.0,1.0,42.0,1,0,0,0,0,0,0,1,1,0,1,0
30000.0,4500.0,15000.0,14.5,19.5,3300.0,6.0,37.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,6.0,24.0,3000.0,1.0,36.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,15.0,12.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
30000.0,4500.0,17142.85714285714,9.857142857142858,26.428571428571427,3557.1428571428573,7.0,48.0,0,1,0,1,0,0,0,1,1,1,0,1
50000.0,2500.0,30000.0,12.76923076923077,25.46153846153846,4338.461538461538,13.0,44.0,0,0,1,0,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,19.0,47.0,3000.0,1.0,47.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,19.5,14.5,1500.0,2.0,35.0,0,0,1,0,1,1,0,0,1,0,1,0
30000.0,4500.0,16428.571428571428,15.857142857142858,15.0,2169.6428571428573,7.0,42.0,0,1,0,0,0,0,0,1,1,1,0,1
30000.0,4500.0,17142.85714285714,13.714285714285714,28.428571428571427,3557.1428571428573,8.0,45.0,0,1,0,1,0,0,0,1,0,1,0,1
30000.0,4500.0,20000.0,12.5,29.5,4060.0,11.0,40.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,4500.0,12500.0,11.75,20.0,2625.0,4.0,36.0,0,1,0,0,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,17.0,26.0,3000.0,2.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,4500.0,15000.0,9.0,14.142857142857142,2008.928571428572,7.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,17.0,16.0,1500.0,1.0,49.0,0,0,1,0,1,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,19.0,7.0,3000.0,1.0,27.0,0,0,1,1,1,1,0,0,1,0,1,0
50000.0,5000.0,30000.0,11.666666666666666,27.5,5208.333333333333,12.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1
40000.0,4000.0,24166.666666666668,13.583333333333334,30.83333333333333,3870.8333333333335,12.0,49.0,0,1,0,1,0,0,0,1,1,1,0,1
40000.0,8000.0,20000.0,9.88888888888889,20.444444444444443,3377.777777777778,9.0,36.0,0,1,0,0,1,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,18.0,22.0,3000.0,1.0,43.0,1,0,0,0,0,0,0,1,1,0,1,0
20000.0,4500.0,14000.0,6.4,24.4,2860.0,5.0,42.0,0,1,0,1,0,0,0,1,1,1,0,0
10000.0,3000.0,10000.0,8.5,30.0,3000.0,2.0,41.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,16.0,14.0,1500.0,1.0,42.0,0,0,1,0,1,0,0,1,1,0,1,0
40000.0,8000.0,23000.0,14.9,28.2,5570.0,10.0,41.0,0,1,0,0,1,0,0,1,0,1,0,1
20000.0,4500.0,15555.555555555557,15.11111111111111,25.444444444444443,2494.4444444444443,9.0,38.0,0,1,0,1,0,0,1,0,0,1,0,0
40000.0,4000.0,28846.153846153848,12.846153846153848,22.846153846153847,3833.653846153846,13.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,13.0,14.0,1500.0,1.0,32.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,1000.0,10000.0,10.0,10.0,3000.0,1.0,49.0,0,0,1,1,1,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,13.5,24.5,3000.0,2.0,45.0,1,0,0,0,0,0,0,1,0,0,1,0
35000.0,3500.0,21111.11111111111,12.77777777777778,33.44444444444444,4113.888888888889,9.0,37.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,11.857142857142858,20.857142857142858,1928.571428571429,7.0,37.0,1,0,0,1,0,0,1,0,0,0,0,0
20000.0,4500.0,10000.0,7.0,31.0,3000.0,2.0,43.0,0,1,0,1,0,0,0,1,1,1,1,0
40000.0,8000.0,19000.0,15.4,22.0,3197.5,10.0,31.0,0,1,0,0,1,1,0,0,1,1,0,1
50000.0,2500.0,27631.57894736842,10.526315789473683,19.63157894736842,3557.894736842105,19.0,49.0,0,0,1,0,0,0,0,1,1,1,0,1
10000.0,1500.0,10000.0,13.333333333333334,27.33333333333333,2000.0,9.0,47.0,0,0,1,1,1,0,0,1,0,0,0,0
20000.0,4500.0,12142.857142857143,9.0,22.0,3026.785714285714,7.0,40.0,0,1,0,1,0,0,1,0,1,1,0,0
30000.0,9000.0,19285.714285714286,15.428571428571429,27.285714285714285,4121.428571428572,7.0,41.0,0,1,0,1,1,0,0,1,0,1,0,1
50000.0,2500.0,29166.666666666668,12.75,26.916666666666668,4675.0,12.0,38.0,0,0,1,1,0,0,1,0,0,1,0,1
20000.0,4500.0,14000.0,5.6,25.8,3300.0,5.0,33.0,0,1,0,0,0,1,0,0,0,1,0,0
30000.0,4500.0,17142.85714285714,20.285714285714285,18.571428571428573,2521.428571428572,7.0,49.0,0,1,0,1,0,0,0,1,0,1,0,1
40000.0,4000.0,24285.714285714286,12.0,29.142857142857142,4375.0,14.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,2250.0,12500.0,16.0,24.25,3375.0,4.0,30.0,0,0,1,0,1,1,0,0,1,1,0,0
40000.0,8000.0,17153.846153846152,14.846153846153848,27.923076923076923,3817.307692307693,13.0,31.0,0,1,0,0,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,15.0,27.5,3000.0,2.0,51.0,1,0,0,1,0,0,0,1,0,0,1,0
30000.0,4500.0,20000.0,15.0,23.714285714285715,4514.285714285715,7.0,36.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,8.5,23.5,3000.0,2.0,42.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,14.5,21.5,2250.0,2.0,36.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,1500.0,10000.0,12.0,19.0,3000.0,1.0,34.0,0,0,1,1,1,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,13.0,33.0,3000.0,2.0,32.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,20.0,16.0,3000.0,1.0,29.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,4500.0,13333.333333333334,16.0,29.666666666666668,3333.333333333333,3.0,38.0,0,1,0,0,0,0,1,0,1,1,1,0
30000.0,4500.0,18000.0,14.4,15.7,2510.0,10.0,45.0,0,1,0,0,0,0,0,1,0,1,0,1
30000.0,4500.0,15000.0,13.125,26.375,3150.0,8.0,39.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,14.0,15.0,3000.0,1.0,40.0,1,0,0,0,0,0,1,0,0,0,1,0
20000.0,4500.0,11250.0,16.25,20.5,3093.75,4.0,36.0,0,1,0,1,0,0,1,0,1,1,0,0
40000.0,4000.0,20000.0,10.3,21.3,3030.0,10.0,38.0,0,1,0,1,0,0,1,0,1,1,0,1
40000.0,4000.0,20000.0,15.0,27.77777777777778,3755.555555555556,9.0,27.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,15.0,30.0,3000.0,2.0,40.0,1,0,0,1,0,0,1,0,0,0,1,0
40000.0,4000.0,19666.666666666668,15.6,13.933333333333334,3190.0,15.0,47.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,4.0,31.0,3000.0,1.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,1500.0,10000.0,13.0,15.5,1500.0,2.0,36.0,0,0,1,0,1,0,1,0,0,0,1,0
10000.0,1500.0,10000.0,15.0,7.0,1500.0,1.0,41.0,0,0,1,1,1,0,0,1,1,0,1,0
20000.0,4500.0,10000.0,10.333333333333334,23.33333333333333,2500.0,3.0,32.0,0,1,0,0,0,1,0,0,0,1,1,0
20000.0,2250.0,14444.444444444443,14.11111111111111,16.444444444444443,1750.0,9.0,31.0,0,0,1,1,1,1,0,0,0,1,0,0
30000.0,4500.0,22000.0,14.5,18.4,2740.0,10.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
30000.0,4500.0,18000.0,3.2,20.2,2620.0,5.0,59.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,15.5,28.5,2250.0,2.0,49.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,9.0,27.5,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,10.0,26.0,3000.0,1.0,35.0,1,0,0,0,0,1,0,0,0,0,1,0
40000.0,8000.0,18400.0,16.066666666666666,21.4,3093.333333333333,15.0,45.0,0,1,0,0,1,0,0,1,0,1,0,1
10000.0,1500.0,10000.0,10.75,26.25,2250.0,4.0,30.0,0,0,1,1,1,1,0,0,1,0,0,0
40000.0,8000.0,18125.0,9.625,30.625,4284.375,8.0,39.0,0,1,0,1,1,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,21.0,14.0,1500.0,1.0,37.0,0,0,1,1,1,0,1,0,1,0,1,0
10000.0,2250.0,10000.0,17.333333333333332,28.666666666666668,3000.0,3.0,37.0,0,0,1,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,9.75,25.5,2625.0,4.0,42.0,1,0,0,0,0,0,0,1,1,0,0,0
20000.0,4500.0,15000.0,11.0,24.5,3500.0,2.0,44.0,0,1,0,0,0,0,0,1,1,1,1,0
10000.0,3000.0,10000.0,10.0,22.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,1,0,1,0
30000.0,4500.0,13750.0,15.625,23.875,3756.25,8.0,38.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,2250.0,12500.0,4.25,17.25,2062.5,4.0,33.0,0,0,1,1,1,1,0,0,0,1,0,0
15000.0,3375.0,10000.0,16.666666666666668,14.0,1500.0,3.0,37.0,0,1,0,1,0,0,1,0,0,1,1,0
20000.0,4500.0,12500.0,12.0,14.75,2250.0,4.0,39.0,0,1,0,0,0,0,1,0,1,1,0,0
10000.0,3000.0,10000.0,16.0,13.0,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,2500.0,10000.0,12.0,20.666666666666668,2000.0,3.0,40.0,0,0,1,0,0,0,1,0,1,0,1,0
10000.0,1500.0,10000.0,17.0,14.0,1500.0,1.0,38.0,0,0,1,0,1,0,1,0,1,0,1,0
30000.0,9000.0,16000.0,11.0,18.4,3020.0,5.0,34.0,0,1,0,1,1,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,23.0,18.0,1500.0,1.0,31.0,0,0,1,0,1,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,10.0,7.0,1500.0,1.0,35.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,20.0,21.0,3000.0,1.0,32.0,1,0,0,0,0,1,0,0,1,0,1,0
30000.0,9000.0,15000.0,8.666666666666666,28.5,3633.3333333333335,6.0,32.0,0,1,0,1,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,20.0,15.0,1500.0,1.0,52.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,11.0,13.0,1500.0,1.0,32.0,0,0,1,0,1,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,15.0,32.111111111111114,3000.0,9.0,33.0,1,0,0,1,0,1,0,0,0,0,0,0
10000.0,3000.0,10000.0,12.0,22.0,3000.0,1.0,50.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,13.666666666666666,25.83333333333333,2733.333333333333,6.0,34.0,0,0,1,0,0,1,0,0,0,0,0,0
10000.0,1500.0,10000.0,13.0,13.0,1500.0,1.0,34.0,0,0,1,0,1,1,0,0,0,0,1,0
30000.0,4500.0,18571.42857142857,12.857142857142858,15.857142857142858,2450.0,7.0,27.0,0,1,0,1,0,1,0,0,0,1,0,1
20000.0,4500.0,12000.0,7.4,17.8,2100.0,6.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
20000.0,2250.0,12000.0,11.4,12.0,2000.0,5.0,31.0,0,0,1,1,1,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,20.0,31.0,3000.0,1.0,35.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,4500.0,14000.0,12.2,14.6,2700.0,5.0,38.0,0,1,0,0,0,0,1,0,0,1,0,0
40000.0,4000.0,26153.846153846152,13.153846153846152,23.846153846153847,3464.423076923077,13.0,33.0,0,1,0,0,0,1,0,0,1,1,0,1
40000.0,4000.0,28000.0,9.4,28.8,4600.0,10.0,43.0,0,1,0,0,0,0,0,1,0,1,0,1
30000.0,4500.0,22000.0,12.8,27.0,4210.0,10.0,43.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,1125.0,10000.0,12.0,9.333333333333334,1500.0,3.0,39.0,0,0,1,0,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,23.0,21.0,3000.0,1.0,44.0,1,0,0,1,0,0,0,1,1,0,1,0
15000.0,3375.0,10000.0,14.0,20.0,2500.0,3.0,39.0,0,1,0,1,0,0,1,0,1,1,1,0
10000.0,3000.0,10000.0,16.0,11.5,2250.0,2.0,35.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,23.0,31.0,3000.0,1.0,34.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,15.333333333333334,29.33333333333333,2000.0,3.0,41.0,0,0,1,0,1,0,0,1,1,0,1,0
20000.0,4500.0,10000.0,15.666666666666666,29.666666666666668,3000.0,3.0,38.0,0,1,0,1,0,0,1,0,1,1,1,0
20000.0,4500.0,10000.0,12.2,26.2,2700.0,5.0,32.0,0,1,0,0,0,1,0,0,0,1,0,0
10000.0,1500.0,11250.0,15.25,29.875,2806.25,8.0,42.0,0,0,1,0,1,0,0,1,0,0,0,0
10000.0,3000.0,10000.0,17.0,30.0,3000.0,1.0,47.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,17.5,15.0,1500.0,2.0,36.0,0,0,1,0,1,0,1,0,0,0,1,0
30000.0,4500.0,16250.0,14.25,22.0,2671.875,4.0,41.0,0,1,0,0,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,9.5,22.0,3000.0,2.0,31.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,14000.0,14.2,27.8,3600.0,5.0,28.0,1,0,0,1,0,1,0,0,1,0,0,0
10000.0,3000.0,10000.0,4.0,29.0,3000.0,1.0,38.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,1500.0,10000.0,22.0,33.0,3000.0,1.0,28.0,0,0,1,1,1,1,0,0,0,0,1,0
50000.0,5000.0,29166.666666666668,13.75,23.83333333333333,4816.666666666667,12.0,29.0,0,1,0,1,1,1,0,0,1,1,0,1
30000.0,4500.0,17500.0,13.6,21.0,2742.5,10.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,10.0,23.5,3000.0,2.0,42.0,1,0,0,1,0,0,0,1,1,0,1,0
40000.0,4000.0,21818.18181818182,13.545454545454543,29.27272727272728,4018.181818181818,11.0,42.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,11.0,11.0,1500.0,1.0,40.0,1,0,0,0,0,0,1,0,1,0,1,0
20000.0,4500.0,10000.0,12.333333333333334,8.333333333333334,1500.0,3.0,32.0,0,1,0,1,0,1,0,0,0,1,1,0
10000.0,3000.0,10000.0,19.0,25.0,3000.0,1.0,37.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,10.0,37.4,2700.0,5.0,32.0,1,0,0,0,0,1,0,0,1,0,0,0
30000.0,9000.0,18750.0,14.25,29.0,4525.0,8.0,40.0,0,1,0,1,1,0,1,0,0,1,0,1
